channelId,title,channelDescription,viewCount,subscriberCount,videoCount,error
UCBn051v--YgsfAIogOIVl8A,Madness77,"This is a Madness video channel , Victor Jose Lopez Voorhis is owner of this channel its all different kinds of playlist and videos and also home videos .....check it out plz subscribe!",31431,72,34,0
UCi9D8RhYO0jW6y-IZ6xXJTA,Juan Castillo,ESTE CANAL ES PARA LA GENTE QUE LLEVA LA MUSICA POR DENTRO.  SI ERES AMANTE DE LA MUSICA NORTENA Y TEJANA Y DE EL BAJO ELECTRICO ESTO ES PARA TI.  HAY QUE APOYARNOS UNOS A LOS OTROS YA QUE TODOS SOMOS MUSICOS DE CORAZON AUNQUE QUISAS NO TOCEMOS UN INSTRUMENTO   O  APENAS ESTAREMOS APRENDIENDO. HECHENLE GANAS Y ARRIBA LOS INVASORES DE NUEVO LEON....100%NORTENO..... Y TODA LA GENTE DE NUEVO LEON (SALUDOS A GENERAL TERAN NUEVO LEON -MI CIUDAD) Y DE TODO MEXICO....,7447331,10400,650,0
UCansLl8T6imFHqOhfXoAHmg,Ace of Base,"Welcome to the official Ace of Base YouTube channel, with all the videos, plus behind scenes and other extra material!",880882077,884000,89,0
UCy2JIPsxsCoDK3M1BcEVGGA,Tom Jones,The official Sir Tom Jones YouTube channel,310389903,566000,134,0
UC2tIRm6tetKaa7XyEwFYS7A,Polydor 1000,"..........$................... .........................$......
........$$.................... ........................$$....
........$$.................... ........................$$....
..........$$S................. ...................S$$......
............$$$$.............. ..............$$$$.........
..............³$$$$..¶¶¶¶¶¶¶¶. .$$$$³.............
................³$$$$..¶¶¶¶¶¶. .$$$$³...............
..............¶..$$$$$..¶¶¶¶.. $$$$$..¶...........
............¶¶¶..$$$..¶¶¶¶¶¶.. $$$..¶¶............
............¶¶¶¶¶....¶¶¶¶¶¶¶¶. ...¶¶¶¶............
..............¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶ ¶¶¶..............
................¶¶¶¶¶¶¶¶¶¶¶¶¶¶ ¶¶¶¶..............
................¶¶........¶¶¶¶ ..........¶¶................
................¶¶........¶¶¶¶ ..........¶¶................
................¶¶¶¶¶¶¶¶..¶¶¶¶ ¶¶¶¶................
..................¶¶¶¶¶¶...... ¶¶¶¶¶¶..................
........................¶¶¶¶¶¶ ¶¶¶........................
",4507969,9400,687,0
UCbfEcrteEqWWUjWWugdiqAg,ivan a zamorano labbe,"Musica & Baile de Todos los Tiempos  para Todas las Edades

Libertad de integración

Todas las personas deben tener la oportunidad de encontrar comunidades de apoyo, romper las barreras, traspasar las fronteras, y reunirse para disfrutar de sus intereses y gustos comunes.",265328471,363000,968,0
UC7xBafVypfYh5J_uDD1eVoA,Dusan Spirovski,,20800348,24300,43,0
UCRgc0n4bPiqOgIkzQX172VA,TomJonesVEVO,,50800406,15300,14,0
UCJj7pGCNrd2ww5L_Vhnko-A,MichaelBoltonVEVO,"Michael Bolton on Vevo - Official Music Videos, Live Performances, Interviews and more...",976022635,605000,39,0
_,_,_,_,_,_,2
UClbks9QLAyINlUaPZ0Dg-rg,aleobel,"★♫♪ ❤ • You make me dream •••••
••••••••••••by the look in your eyes•★♫♪•••·´¯`»•• Aleobel••

★ My only dream•••★ My only desire•••
★ •••you••• ★
★ My only love•••••• ❤ •••••••´¯`»•• Aleobel 



•●♥ Ƹ̵̡Ӝ̵̨̄Ʒ ♥●✿●♥ Ƹ̵̡Ӝ̵̨̄Ʒ ♥●•     

Hold my hand at sunset,when the light turns off and the dark slides his cloth of stars ...
Hold her close when I can't live this imperfect world ...
Hold my hand ... take me where time does not exist ...Hold her tight in hard to live.
Hold my hand ... on days when I feel confused ... sing the song of the stars sweet chant of voices breathe... 
Hold my hand, and clap her strong before the insolent fate may take me away from you ...
Hold my hand and never let me go ... ever ...  - Herman Hesse -",51746510,87400,205,0
UC0evg4WqWFxO_0Xa-bjsSRQ,Lakeshore Records,"The official YouTube channel of Lakeshore Records, GRAMMY-winning film and television soundtrack and game music label.  Subscribe for more videos!

Subscribe to our blog and newsletter: https://lnk.to/ytsignup

",175792409,101000,1605,0
UC80rOmBBIhtbXYEKMnz9vzg,Alf,,47626172,62400,167,0
UC1ssFWcuOUjMQ2lxIsX5Dug,MMMbike,JB Fan,19440753,33000,88,0
UCLSKiNGc_qBWJJ-m5y3jDEw,James Brown - Topic,,250402697,23000,25789,0
UC6Qbb99dG3cQnp0xg61Zzzw,JamesBrownVevo,,173207328,105000,20,0
_,_,_,_,_,_,2
UC_YAn2OxctauV_ax8LtdwHQ,James Brown on MV,"Welcome to James Brown on MV, a sub channel of Music Vault, where you can find our entire collection of live James Brown videos in one location.",14469154,44100,39,0
UCgTUnmwiz90U10Ueotuk8pQ,CANAL DO DJ MANO BOY,,4204804,9060,78,0
UCTjAGcc3fILiXT63UsXJG_w,PlayNowPlayL8tr,"“You can't stop the future .You can't rewind the past .The only way to learn the secret...Is to Play.”   
Enjoy! ♫♪.ılılıll|̲̅̅●̲̅̅|̲̅̅=̲̅̅|̲̅̅●̲̅̅|llılılı.♫♪",132803673,159000,274,0
UCb8TyHfd1l_FBR15ecJMgTQ,chickenzombie,,4501837,3720,3,0
UCyXepZDgkc0NtjO4cORv4zA,mbbspbr,,9778061,5580,58,0
UCOO1sDcQ7DpldFvXVNPXMFA,João Gilberto - Topic,,18222130,14300,17225,0
UCVqAmLEeEHlbX9pdBpeMymA,Tropicalités,"Tropicalités s'intéresse aux musiques issues de la zone tropicale du continent américain ou de sa diaspora, et dont les sonorités ensoleillées et fruitées sont le produit alchimique du métissage culturel, de l’histoire et de la réalité quotidienne de cette région du globe où les mangues abondent et les pommes se font rares … 

Alors que les musiques latines se font toujours plus présentes dans notre quotidien, nous cherchons à proposer un panorama de ces sonorités en les ancrant dans leur époques et leurs contextes (géographique, social, artistique), en présentant des albums cultes ou oubliés, en portant attention aux textes, et en publiant des articles fouillés. Basés à Rio de Janeiro et à Bogotá, nous nous trouvons dans un contexte privilégié pour fouiller les bacs des disquaires de ces latitudes exotiques, et faire parvenir jusqu’à vos oreilles leurs rythmes radieux.",530622,2090,193,0
UCJhYaTX_phI_PGJrUGEHpHg,SoftCellVEVO,,66229715,15300,22,0
UClI8Q-r5OCz5fU79S1hadew,Perry Lawrence,Pittsburgh based Shoegazer.,2330999,1470,51,0
UCqx2-vXNXURrhxbXD0zSIUw,Soft Cell - Topic,,72780979,4580,1073,0
UC3vfJRGWEf-ujc8D-ziH5Ag,Jeff Moyer,,1775484,2210,71,0
UC711Usxsc9iHmxF0WI6aObg,Soft Cell,"The official YouTube channel for Soft Cell. Subscribe for the latest videos and classic tracks. The new live album ‘Non-Stop Erotic Cabaret…And Other Stories: Live’ to be released on CD, DVD, Vinyl and Blu-ray in spring 2023.
",140603829,137000,46,0
UCL0g1FiUB0ZsAhK5zC5vboQ,La Oveja Estigma,"Este un un canal hecho para compartir la música/videos que me gustan y con la cual trabajo hace mas de 30 años como DJ, en su mayoría son videos editados con audios de estudio ya que los uso para mi trabajo, otras veces son adaptaciones de videos en vivo los cuales no siempre coincide ya que no en todos los casos los audios, sobretodo de conciertos, es bueno, por lo que les he añadido el audio de estudio...  asimismo hay versiones de audio a las que les editado los videos de los singles... en algunos casos solo está el audio ya que por temas de derecho de autor no se me ha permitido subir el videoclip. 
Saludos desde Lima-Perú",4618735,7300,1559,0
UCcUXdiKd4U3HAArs67qzbFw,mrbriefcaseMUSIC,,5452270,7050,1026,0
UCFpJpUf7dBHx76ebfU3AgNg,Jorge Ben Jor,,143879964,249000,48,0
UCyGBxU_t1W5-Ro0q7OQoqfg,Petersmusic,Let the music play,20485754,31300,321,0
UCFFHqANxe7lak9KBpss_Dlw,rnt123,,17232548,19700,8,0
UCOfdqZpS7wceVeTxNYfSr5w,Daniel Berloffa,,109177,122,3,0
UCE86DWC6tNA4zaxM2xV38BQ,Leonardo Blundi,,599915,867,2,0
UCBuwZVN5hvVJusuDnb8LG-Q,JAMES ONE,,6291701,21600,52,0
UCQoL-IVQ2f3owVlODRz0PGA,marleytv1,,1555871,656,1,0
UCulNb58OJOJ1RzFzZd2Q8cw,BlueOysterCultVEVO,,84522484,21100,24,0
UCGPAyb54jSxEZVXRH4wyYKA,BlueOysterWizard,"Just a Youtube dedicated to Blue Oyster Cult.
If you love BOC, then do yourself a favor and subscribe to this channel
My primary Youtube channel is http://www.youtube.com/user/ContraCOMMAND",74431077,64200,112,0
UCR535NE7mTvmJgd5e3NBlhg,TohoMojo,,3009089,4820,4,0
UCY3j828Ro9zTVEPF00x9C0w,BrunoSamppa,"Progressive Rock / Classic Rock - Remastered Videos
You can support me with a small donation via Ko-Fi: http://ko-fi.com/brunosamppa
Brasil - Chave PIX: brunovideopix@gmail.com
",5562990,13800,763,0
UC3gFWWoafWkcc4gtiPutudQ,BjorkVEVO,,30822969,41900,7,0
_,_,_,_,_,_,2
UCFbRdRGijPR4oBjQ0fVCSmw,björk,This is the official Björk channel on YouTube.,244775813,768000,141,0
UC7vtGEQjtuEH-lJEnQnZluQ,Jorge Rodríguez,"El sitio de mi recreo 

Studio7 Art Pictures",2921954,12100,28,0
UCGX0TSzTrxeZretWsyoG1gw,maildavenow,,1576088,2080,121,0
UCxzC73_nkF1PObMl80drjJw,wysty67,,71918629,62700,15,0
UCMQU1g4CzQ0L3lRIbtSlMrA,Don McLean - Topic,"Don McLean is a Grammy award honoree, a Songwriter Hall of Fame member, a BBC Lifetime Achievement award recipient, and his smash hit “American Pie” resides in the Library of Congress National Recording Registry and was named by the Recording Industry of America (RIAA) top 5 song of the 20th Century. A New York native, Don McLean is one of the most revered and respected songwriters in American history. After paying his dues in the New York club scene in the late ‘60s, he went on to score mega-hits like “Vincent (Starry, Starry Night),” “Castles in the Air” and many more. His catalog of songs have been recorded by Madonna, Garth Brooks, Josh Groban, Drake, Weird “Al” Yankovic, and countless others. In 2015, one of McLean’s four handwritten manuscripts of the lyrics to “American Pie” was auctioned by Christies, selling for just over $1.2 Million. 2019 honored Don with a star on the Las Vegas Walkway of Stars and his song “And I Love You So” was the theme for Prince Harry and Megan Markle’s wedding. Now in 2020, Don signed a recording contract with Time Life to release his catalog of recordings as well as the much anticipated new album Still Playin’ Favorites, which will be released in the Fall. “American Pie” will be featured in the Avengers Black Widow and the Tom Hanks movie BIOS and much more to be announced. 2021 will mark the 50th anniversary of American Pie with a World Tour to follow. Visit www.donmclean.com for more!",206389621,2830,1100,0
UCM4YaugP7LbKFbO8HGB-VmQ,mitzy1234,,36283197,21200,9,0
UC25a-YTzs6qZVGmht_BuKhw,keyoshei morinaka,Romantic,9980649,10400,22,0
UCZFUP1Rd2PoP5IoZyDGwKyQ,folkman 123,,60032402,45800,12,0
UCSoBDij7f_TDIVf8pihINQg,Lee McDaid - Guitar,A Guitar Riff a day keeps the Doctor away!,3115980,2260,96,0
UC4J_Og232bcv-VgDR0bsiSQ,palacepainter2,,385455,261,9,0
UCCUqumx5VAC1IM7vhKe0GUA,2018 Chinatown,http://www.gugusoy.com.hk/index.php,2737723,8740,1611,0
UCTUfWsx3uuv7URS6hrC2KTw,josephj2o,,6677094,4550,12,0
UCyAre-iHvIAR0EeqmqWMy8Q,GloriaGaynorVEVO,,66493279,298,5,0
UCgVq3HlmkLoh9CFt9i7Syug,Gloria Gaynor,,383173138,367000,142,0
UCeXpFNAbyg5V3z8oKx5EGyw,Gloria Gaynor - Topic,,276741574,12900,2897,0
UCLdgF1_FbMVKSvFVpWHpRcQ,Vanessa Teixeira,"Com os nativos de Carneiro e os que o têm com ascendente, a primeira impressão é a de uma pessoa egocêntrica e de um signo independente, assertivo e impulsivo.
Os Carneiros não perdem tempo e quando tomam uma decisão, agem sobre ela de forma habitualmente rápida.
São energéticos e excelentes lideres mas nem sempre o melhor «seguidor». São óptimos a iniciar as coisas mas deixam-nas frequentemente para um dos signos fixos acabar. Altamente competitivos, gostam de se colocar à prova constantemente.
Apesar de governados por Marte e bastante temperamentais, a fúria é passageira e são em regra acolhedores e inspiradores. Apresentam qualidades como a coragem e lealdade mas também a impaciência e têm um forte sentido de individualidade.
Atraem e realçam estas qualidades também nos outros e o dia de um nativo de Carneiro começa normalmente com um entusiástico estrondo. Aparentam uma certa ingenuidade, por confiarem e acreditarem que os outros são tão directos e honestAlgo que não tem descrição!",97709863,100000,3,0
UCpOieQMRVa7VAgLocsn_U1g,Joel Diamond,,19569000,20800,512,0
UCiphv2ioQUF65HRo-rFhnkA,Music's In The Air,"My channel has an old school style with old music from back in those days in HQ. You can find R&B, soul, pop, funk and more. I like some artists of these days too so you also can find new music.",14769034,18700,135,0
UCUHtgunZcEYMFaFe3F0c_Ww,BlackstreetVEVO,"Blackstreet on Vevo - Official Music Videos, Live Performances, Interviews and more...",508446180,452000,10,0
UCBkRxF7DewHqjWM4QOX6yfQ,BLACKstreet,BLACKstreet is an American R&B Group.,713766,860,72,0
UCgE7QvJb7ZQy91_gu2Ld9Zw,Blackstreet - Topic,,184174803,69700,461,0
UC8_PKbHhgph77BwRqvoIR_A,Alessandro Carbonare,Canale video dedicato al Clarinettista Alessandro Carbonare,2456549,16300,48,0
UCZD7oOIgjPDMkjY33_SbgGQ,Claudio Abbado - Topic,,2091287,5970,1732,0
UCh_NlQr9COQ3DpF27yEvBtQ,Erika Miklósa - Topic,,11460,96,58,0
UCx8Hvu3edWIwQhQZVvMT9aQ,medici.tv,"medici.tv offers you a selection of 4,000+ on-demand programs in full HD and 4K—including concerts, operas, ballets, documentaries, master classes, artist portraits, and classic archives

medici.tv also brings you over 150+ live webcasts, free-of charge, outstanding classical music concerts, each year, in partnership with the world's top artists and music institutions.

Subscribe and (re)discover Daniel Barenboim, Vladimir Jurowski, the Ebene Quartet, Natalie Dessay, Renaud Capuçon, Maria Callas, David Fray, Herbert von Karajan, Nathan Milstein, Martha Argerich...

http://www.medici.tv
https://www.facebook.com/medicitv 
http://twitter.com/medicitv
http://www.youtube.com/user/medicitv
https://instagram.com/medici.tv/
https://www.tiktok.com/@medici.tv
https://www.twitch.tv/medicitv_twitch
",189453419,396000,4070,0
UC8ZT0NjbmFKyaub1BvdxXEQ,Aznarchive,"Dédiée à la mémoire de Charles Aznavour



- Cette chaîne n'est pas monétisée, tous les droits des émissions sont préservés et respectés
",4187482,10500,585,0
UChnkfv0G07vf-9vhFNEX-AA,AznavourVEVO,,127103063,9910,24,0
UCTeLwCV9WzpnOPAb0NgKesA,Gérard Vidal,,7601067,25400,142,0
UCZpAl0rsoP-DoSVWnRonZcw,NJVicky410,,1629763,1990,1,0
UChPGkm1A2j-fvuk7yxOA9fQ,Elyan,,13041776,21900,149,0
UCgzjrbEZyUdTbrnxeGJDhTg,PAX 71,,50587,79,8,0
UCgJJbWgdPg3el_BhtGRkukQ,Marketing The Rainbow,"Representation -- visibility -- normalization -- tolerance -- acceptance -- respect. 

Marketing The Rainbow is the name of my PhD Research and consultancy services. In these, I look at the question ""Does the gay consumer really exist?"" As a result of my research I have come across many images and videos, some of which are displayed here, and some on my Instagram account: https://www.instagram.com/marketingtherainbow/",6237838,6080,2237,0
UCN6Sp6hF1WYwu3CdoIYXefQ,fabrizio lencioni,Da oggi questo canale porta il mio nome e cognome vero...,131876436,100000,1024,0
UCBizFYQa_Gvy5wsRmYkCJGw,paralamastv,"Herbert Vianna - Guitarra (guitar) & Vocal
Bi Ribeiro - Baixo (bass)
João Barone - Bateria (drum)",14075048,10300,10,0
UCVmWipZR98GAQ-8CpJ8pVnQ,FelipeSantiagoTV,Canal Oficial de vídeos do Felipe Santiago.,492837,1260,25,0
UCaOOXs0Zabu1c4VoWWwaRDA,ParalamasVEVO,,193785016,102000,166,0
UCzOCsxyShF1sFvjvvPIyl9w,BARCAMUSICA,Barca Discos es una empresa Discográfica  independiente que ya lleva 32 años desarrollando artistas nacionales e internacionales. Posee un catálogo de más de 300 títulos y cuenta en su haber con varios Hits desarrollados dentro y fuera del país •  www.barcadicos.com,378046196,265000,664,0
UCfbncc1nXOwSC0O_CM1aIbQ,Jose Leandrinho,,83066,76,94,0
UCkKlqhrNGRWgNJjpn7pP0iQ,Vilma Palma,VILMA PALMA E VAMPIROS CANAL OFICIAL,409626387,305000,54,0
UCbKp5vRrmyO06gpl-APra7g,kblueproductions,,169928391,178000,141,0
UCvmUOCZNDTzBXUKXLbP9HJg,CELTRONS,,779765,801,19,0
UCqiDjB30BQG4Vl0G_5nUZfQ,Daniel Yoel Chambi Inofuente,,38766506,26900,48,0
UCe2kNvgGcSwP6uAPXSQUV_g,mykrob20081,,4840319,2140,14,0
UCRcB2Sw4NOfouw1avsn-t_w,Roberto Gomez Arratia,,69679607,77800,300,0
UCP-jqgUA2CGScCUm5FF-YqQ,MoeniaVEVO,"Moenia en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",317918882,119000,34,0
UCifpOwZwERtWr6fmj-xh_jw,Armando Galeanna,,8574731,2730,3,0
UCTW2KlvlqoOpQQLB78RKzuQ,Thomas Newman - Topic,,68458654,39300,1957,0
UCKvbt9L8z-smx5-yFrQ_GCA,BestSoundTracker,,93159899,47800,91,0
UCPIFM05eF2NXH94GQf-CdLg,japaro3,"Check out my new videos:
https://www.youtube.com/channel/UCpdLnsmJGA_vvVT1qHsA04Q",1872816,715,34,0
UC8ogrcbzlTtMfkJtKVNO9qA,Airborn,,2180400,1490,3,0
UCZTfQGa8Ub-ZPWtG1Fd3k8A,Cristiano Grimaldi,"Record collector, music researcher, label owner.",33014798,24600,43,0
UCMO4LGR8JcEQ10LMAlXVGWw,Jack Daniel's,"Ah hell
Not again.
stuck in a hole
deep in a pigs pen.
Cold and void of all pearls
I still find comfort
In the small recesses
Of solitude.
Ah hell
This again?
Smells like chitlins,
Tastes like pulled roast.
With hallowed eyes
My salvation awaits
As master sharpens
His bloody butcher knives.",23070475,27100,11,0
