channelId,title,channelDescription,viewCount,subscriberCount,videoCount,error
UCVT7qVXAgmeSMt5YFL7sLug,George Henrique e Rodrigo,"Bem-vindos ao nosso canal! Somos irmãos, amamos a música sertaneja e fazemos dela a nossa vida! Se você gosta de música sertaneja de qualidade, está no lugar certo! Apadrinhados por Bruno e Marrone, fazemos parte do time WorldShow e Believe! 🎤🎶🇧🇷",1017090779,1370000,231,0
UCULzCZWkkOb9dW8rr6dguQQ,Maiara e Maraisa,"Quem disse que seria fácil para Maiara e Maraisa? Elas cantam desde os cinco anos de idade, já moraram em várias cidades diferentes para tentar a carreira na música e pensaram em desistir, mas voltaram atrás na decisão e hoje comemoram o reconhecimento tão esperado. O DVD “Maiara e Maraisa ao vivo em Goiânia”, lançado em 2015, alavancou o sucesso das irmãs em nível nacional. 
Há algum tempo comemoravam quando a agenda atingia seis shows por mês, hoje é difícil conseguir seis dias de folga num só mês. O número subiu e tempo para elas virou raridade, mas não estão preocupadas.
As irmãs viraram fenômenos de público e nas redes sociais, nos shows conseguem fazer o repertório inteiro do DVD com coro dos fãs. Um dia desacreditaram que este momento chegaria, mas chegou e com muita força. Hoje, a dupla tem mais de 10 milhões de ouvintes mensais no Spotify, mais de 9 milhões de inscritos no canal do YouTube e mais de 6 BILHÕES de visualizações na mesma plataforma.",6228689712,9660000,185,0
UCQTuAezPu6MOpcIJ1Tz9dNA,KALI UCHIS,,1323169340,2390000,69,0
UCul9agDzTZxruNd9wEUWL7w,KaliUchisVEVO,,325219817,145000,33,0
UCTjeoznKP5zIN6U4Q5sOsRQ,AmaaraeVEVO,,33334737,556,18,0
UCpvCJWgUNwZArGtJ00kDS1A,CHASE ATLANTIC,"TEXT/WHATSAPP US 😈 +1 323-999-5327
",591598005,2070000,80,0
UCkvdN9TmxUsmMRF0JpeHaLA,self-sabotage,"A channel for alternative music lovers.

If you would like to submit a song to be featured on this channel, please contact me - with the lyrics - to: selfsabotageYT@gmail.com. Thank you!",156246182,116000,82,0
UCVERlOEt4TDlsYCfYOIVVxA,Audiezi,,4176,150,17,0
UCM5q4CSKAQh6EyPONFlhrIw,BLANCHITOVEVO,,422789621,33800,30,0
UCCsEkPFtMYnfQoTenSsur-w,DeanLewisVEVO,"Dean Lewis on Vevo - Official Music Videos, Live Performances, Interviews and more...",718575987,134000,114,0
UCecgDbZRJ8GdmVgNCjuJu5g,Dean Lewis,"Sydney, Australia-based musician. 


",1146480444,1870000,279,0
UC0pvZgVffGzlgnqTGh_ExuQ,MR MIEL STYLE,@MRMIELSTYLE | Mashup creator ! ,35743131,292000,129,0
UCne_4J_fhRdg_YLNthJCDHQ,Gaulois officiel,,62440775,114000,8,0
UCO79hOCc5YMhW2ej3zfAZmw,FaRuR,"1 vidéo par semaine, 2 si jsuis chaud :)


🌟Me contacter:
Twitter : @MrFaRuR 
Discord : FaRuR #3410
Mail : farur.contactpro@gmail.com",372282,3060,47,0
UCt9esifQXWLjtEDZpTpOUcg,Heuss L'Enfoiré,"Chaine officielle d'Heuss L'Enfoiré.

Heuss L’Enfoiré se situe quelque part entre un film de De Palma des 80’s et une série HBO du début des années 2000. Son écriture bardée de références pop et parsemée d’un humour caustique voire parfois cynique en fait l’un des MC les plus prometteurs de sa génération. Depuis son apparition très remarquée sur le projet 93 Empire de Sofiane, ce dernier n’a cessé d’aiguiser la curiosité des aficionados de rap et compte bien séduire un public encore plus large avec son premier album…Celui qui en 2018 a éclaboussé de son talent, de sa verve et de son élégante nonchalance un rap français jusqu’ici sclérosé dans ses poncifs, débarque enfin début 2019 avec son premier album tant attendu.",934262810,2130000,31,0
UCXdHJabqwLJ3NvPfx6XmS5Q,Ninho,"NOUVEL ALBUM ""NI"" disponible ici : https://ninho.lnk.to/extensionAY
",3439942843,5200000,82,0
UC7_MH4jl4t0suOw8nBE0D3w,BozaVEVO,,550029039,62500,57,0
UCYyJrv9oD6zPSuJavR0fIVQ,Lyanno,"En apenas un par de años Lyanno se ha convertido en uno de los artistas más sonados del underground en Puerto Rico. Su voz dulce y sus letras descarnadas funcionan bien tanto en el trap como en el reggaeton y otros géneros urbanos. Su música ha sido incluida frecuentemente en listados como Puro Perreo, Radar Latino, Perrear y Llorar, Trapeo y Viva Latino. Lyanno es un colaborador frecuente de algunos de los nombres más grandes en la escena urbana.

A couple of years have been enough for Lyanno to become one of the most streamed artists in Puerto Rican underground. His silky voice and his explicit lyrics work smoothly on both trap and reggaeton scenes. His music has been frequently included in playlists like Puro Perreo, Radar Latino, Perrear y Llorar, Trapeo and Viva Latino. Lyanno is a frequent collaborator of some of the biggest names in Latin urban scene.",738881079,1050000,55,0
_,_,_,_,_,_,2
UC6pjHMC4QXMi4llCCjtDXWg,Lil Pump,Official YouTube channel of Lil Pump,4215613654,17700000,61,0
UCWxdpYZVlB9I5DQNhIH31RA,SwaeLeeVEVO,,41819104,24100,8,0
UCUJTvb20oc_15y3DRNvZlEA,Swae Lee,the other half of @RaeSremmurd,120113775,846000,56,0
UCcKdDdipNwHi8rs2034bpxg,Golden Ink Entertainment,Mexican independent record label.,198381105,214000,106,0
UCdtI3Qa3vlZsoDMh8MJTvdA,MC Don Juan,"Canal oficial do cantor e compositor, MC Don Juan.",624164730,1680000,89,0
UCD4HDLHQudgWfyq0m6oGXUQ,GustavoMiotoVEVO,,547136191,42600,60,0
UC3vSHJGkAqiNgN5FovH7BKQ,Marvvila,"Canal oficial da cantora Marvvila.
Se inscreva no canal e compartilhe com os amigos!😘

SHOWS:
21 98102-2584 (Alexandre Rosado)",121803289,375000,209,0
UCwEJBGLB1knx2pYESEvWDWg,Gera MX,"Canal oficial de Gera MX ¡Suscríbete y activa las notificaciones!

galia@richvagosent.com
",3116835645,6230000,242,0
UCWm7iMyLqEPCsRHhvU-E2vw,GeraMXVEVO,,138917930,1940,57,0
UCvBe9UR6q7dH5iNWtBcdYZQ,Rich Vagos,Canal oficial de Rich Vagos Entertainment.,908237614,1780000,343,0
UC3V9WaOQ7RdHPRsEQ9gZvDA,PowfuVEVO,,703002270,39300,29,0
UCBJn8qy6bI82Oh34kzHViPQ,beabadoobeeVEVO,,71510264,14800,30,0
UCOf6pX571cKC0rhOZqv2y7Q,Beabadoobee,"🐈‍⬛🐈cat mum🩰🐾
https://beabadoobee.ffm.to/thewaythingsgo",155176191,1090000,165,0
UCcGMuu89vageEKV8zUKhwdA,Beabadoobee - Topic,,42415205,659,108,0
UClVuXyqXqboiFV13Lw_l-dg,JohnKVEVO,,32294879,1080,71,0
UCdV79O72wNg4Trqsc_934TQ,Zaty Farhani,"Hi! Welcome to Zaty Farhani.

Get official albums / merch with 5% DISCOUNT! Use code ""ZatyFarhani' on Cokodive or click link down below
https://bit.ly/3lUPOt9

🌸Thank you for always supporting us🌸 

100 000 (190618) ✅
200 000 (191203) ✅
300 000 (200315) ✅
400 000 (200718) ✅
500 000 (201101) ✅
600 000 (210211) ✅
700 000 (210530) ✅
800 000 (211101) ✅
900 000 (220506) ✅

OUR TRANSLATORS :

selftitled
KosmoSub
Rihan
enubireal
",1231183634,954000,2884,0
UCZENv7bOaabimrOEneQLCAg,KPOPTOWN,,6985642,5240,503,0
UCBoANX4oFfAyGPjMSUFYrfQ,LANY,thisislany.com,1105802865,2450000,223,0
UCX-OWRcv5AZFGoSFxVoiTYA,LANYVEVO,"LANY on Vevo - Official Music Videos, Live Performances, Interviews and more...",553879933,302000,53,0
UChQqd1hMFRMs92bLa_CaZng,Nathan Dawe,0800 HEAVEN with Joel Corry & Ella Henderson is out now! ,100672449,84200,85,0
UCvHO0zC7igslo1uivYGOFmA,Ofenbach,,544801705,559000,52,0
UCudD8EgOQpI_-2bR8hSeJaQ,Ella Henderson,Rest Of Our Days with Cian Ducrot is out now!! 🧑‍🎄🎅🎄,336428610,653000,154,0
UCKqZBGqVjZpIq5Rn-JQIaRg,EllaHVEVO,"Ella Henderson is a Singer/songwriter and XFactor 2012 UK Contestant

Click To Subscribe - http://bit.ly/1bN4kfs

https://www.facebook.com/EllaHendersonMusic

https://twitter.com/EllaHenderson

http://www.ellahenderson.co.uk/

https://soundcloud.com/ellahenderson/",254530818,414000,44,0
UCVjDrxWTAW6LzIJ7doLUojg,FrankWalkerVEVO,,14117541,176,30,0
UCw-rhyy72o-gw71Oicbh3dA,James Hype - Topic,,83358918,4870,293,0
UCrC_ZFYISEAUuCu00y52Evg,Royal Music,"Welcome to Royal Music, home of Lyric & Visual Videos of New Electronic Music including EDM, Future Bass, Pop, Trap and much more. 

Submissions & Enquiries: helloroyalmusic@gmail.com / https://royalmusic.portal.district.biz

Submit demos for our record label: helloroyalmusic@gmail.com",1306987346,2750000,1752,0
UCUexSj9Vppykgp5oMVsUn6A,SeafretVEVO,"Seafret on Vevo - Official Music Videos, Live Performances, Interviews and more...",257907209,361000,30,0
UCGjFAOmZmFRi6gYz-fa-vPA,SeafretOfficial,"The official YouTube channel for Seafret.
",410261231,812000,74,0
UCe1HjlqnaxERsqpw0ZnLXvA,Zé Felipe,"Canal oficial de vídeos do cantor Zé Felipe.
Instragram: @zefelipecantor
Twitter: @zefelipecantor

Escritório: Talismã Music / Instagram: @talismamusic
Contato Para Shows: (11) 5054.7000",3416351905,8850000,302,0
UCSriAVggapS9Fb43fRB2vyQ,Simone e Simaria,"Canal oficial da dupla Simone e Simaria - As Coleguinhas: 

A dupla Simone e Simaria ""As Coleguinhas"" foi formada em fevereiro de 2012, mas a história das irmãs que nasceram predestinadas ao sucesso começou bem antes. Assista aos videos e conheça um pouco da carreira do atual fenômeno da música brasileira que revolucionou ao mostrar para todo o país o ritmo forró de um jeito bem diferente.",4840979138,11500000,231,0
UCKPokbzlFYs7Tn19vQII7GQ,2115 GANG,"Rodzina, wytwórnia, studio",197093459,516000,124,0
UCTIyVgnTO9gGZBFq6GRJvUQ,SBM,"Zapytania biznesowe:
e-mail: wspolpraca@sbmlabel.pl 

Więcej info: http://www.sbmlabel.pl
Oficjalny sklep SBM: http://www.sbmstore.pl

Facebook: https://www.facebook.com/sbmaffija
Instagram: https://www.instagram.com/sbm_label/
Twitter: http://twitter.com/SBM_Label
TikTok: https://tiktok.com/@sbm_label
",4642002431,3370000,1614,0
UCpaZjSDdjAEX8jJ3vAvqVzQ,Vargas,,615908,3110,92,0
UCsyBVa0eTR-lL0sRnKpIe8w,GHOSTEMANE,"☿ BLACKMAGE ☿ 

Tour Tickets @ ghostemane.com

Booking: fredz@paradigmagency.com 

Mgmt: gmane@bloodcompany.net",807195850,3870000,67,0
UCccVo0KeQdnkyK5XPo-IoMQ,Sarah Quintero,,80824,230,4,0
UCsNMZpZsyShyvgwR7jt405Q,Kinda Neat,"Artists performing a song in one take after being interviewed on the ""Kinda Neat"" podcast hosted by Intuition. Check out the podcast by searching for ""Kinda Neat"" wherever podcasts are streaming.",154856467,433000,172,0
UC7AS6NPaYXPOa0-RCdGicCg,HEVOX,"Hȩ͊l̛͢lo ͓̾!̩͝ ...̤̅

Ẃ̡ě͢l̇͢com̡̃e̗̊ ͆͟t̨̒o m͖͊ẙ̩ ͖͘Yo̚͢ủ͓T̹̀u͖̓b̦̄e ̖̑c̜͗han̒͜n͉̒e͉͘l͍̑,͖͡ ẗ͖h̡̐is cḣ̨anň͕ȇ̻l͎̑ ̖̓ì̭s̟̉ de̦̔vo͍͞t͉̚ed̐͜ ͎͑tǫ̚ vi͕͌de̿͜o̹̽ ̹̈́e̤͡diti̪͊n͉͗ǧ̳ ͓̅â̱nd͉̈ ̨̃hǎ͇s ͇͋a ̛͕c͙̿r̼͗ě̳a̻̓t̘͊iō̻n o̗͘f̭͘ ̜́cỏ̜m̥͑m̡͛u̠̔ni̲͂ty ̙̂aro̻͐un͇͂ḍ̅ me ̠͡t̮̔o ̡̐ẽ̟n̼̕l̓͟a̜̔rg̮̈́e͎̒ ̖̿tĥ͔ẹ͛ ̥͐d͓́a̙̍r͍͞k͚̕ t͎̎rap̳̕.͖̐.̮̕.̦͌

Y̊͢ọ͌ṷ͗ ̹̈́ẃ͢ȉ̘lĺ͟ b̜̀e ä̹ble ̙͒ṱ̿o find t̺́h̼̑ẹ̏ ̟̈go̟͋ơ͟d̫̚ ̽ͅcl̨̋as̮̍s̻̀i̹͊cs ͇̎of m͕̊ȳ̡ ̺̄c̱̏h͉͒a̙͌î̩ṋ̂ ̧͑ȋ̬e̪̅ ̪̋tḫ̅ė͉ m͈͂on̰̂t͎͂ag̘̏e͕͂s ̲̕''̦̑ ̬̚G̣̀ho͓͠s̯͛ṱ͘e͍͘ma̜͠ne͔͋ ͚͒'̭̊'̫̄ ̝͂an̖̋d the̥̅ń̪ o̥͋t͙͐ȟ͈e̔͢r̝̎s̛̳ ̳̂ĕ̻xç͋l͇͊u̿ͅd͈̂ḛ͂d̝̅..̭̚.
̘̂
̜͝A̡̾nd ̺͐y̩͊o̟̓u̳̇ ̗͗wil͉̔l̹͞ b̖̄ė͢ ̦̀able̖͝ ̬͞t̫̄o̫̕ ̰̇fi̳̒nd̟̀ ̻͋ó̥the̫͡r͈̿ an̮͆no̘̎ư͟n̤͐c̛̪em̼͌en͂͢ts͓̒ ͉̀ȁ̠n̲͆d ̭̇col̢͡l͎̿a͒͢b͇͐ŏ͢ŗ͛a̩͞t̡͋ioṅ̦s͊͜ ͝ͅwit̮̋h̳̾ var̔͟io̭̓u̟͒s̞̚ ar̩̄t̗̕is̩̉tṣ͑ å̬nd́ͅ ̦͐Yo̩͠utu͍͗b̟͠e̙͛ ch͍̑a̩͐ṅ̤n̻̍el̲̄s͉̕ '̬͘'͉̌ ̹͌ÿ͈out̿ͅub͙͝e̢̔ṙ̟s '' In ͚̊t̩̎h̩͝e͈̎ s̝͡ã͕m̘̎ē͚ g͚̏e̘͡ṉ͆r̢̔ę͗.̞̔.͈͗.͈̈́

https://trash-gang.com/info-contact/",205069018,543000,31,0
UC3bxRm0vYsC5EC7vQkgAykQ,N R M,"Всем привет, вы на канале NewRapMusic, на этом канале вы найдёте новости в сфере музыки, интересные факты о своих любимых исполнителях, и клипы на известные треки. Так что подпишись, не пожалеешь!!!",130574,203,29,0
UCd_IS6lI0n8jjiN2deVvsEA,Hip Hop/R&B Lyrics,"High quality Hip Hop & R&B lyric videos uploaded daily. Looking to bring you the latest lyrics in a timely manner.

Submit your songs to us here: https://forms.gle/D8Rw68j4i1DJj2De8
",1479096390,2430000,1765,0
UCQUsq24C0yX_ezzQYj2IjXw,Young Nudy,"Stream GUMBO: https://youngnudy.lnk.to/gumbo

Subscribe for more official content from Young Nudy:
https://youngnudy.lnk.to/Subscribe

Official Young Nudy Merch:
https://www.slimeball.world/

Follow Young Nudy:
https://www.youngnudy.com/
https://twitter.com/PDE_YOUNGNUDY 
https://www.instagram.com/youngnudy 
https://www.facebook.com/youngnudy 
https://soundcloud.com/youngnudy 

#YoungNudy #GUMBO #PDE

",540794781,678000,173,0
UCV2FXaRb9WEnuqM8BM-6pjg,Tay-K,"The Official Tay-K YouTube Channel.

Tay-K's only official YouTube account. Subscribe for the latest music, videos and content.",20208537,73300,12,0
UCvTLh2gYXW3P6UzT1W9kegw,StrictlyHits,"Foundation Media is a multi-purpose media and marketing company specializing in label services, distribution, radio promotions, and marketing.  StrictyHits is our YouTube channel dedicated to our hit records available on iTunes, Spotify, Amazon, Google Play and more!",440075847,507000,22583,0
UCTDT55ZXePU9ljMT3Ektocg,Bagua Records,Gravadora Independente,1006281682,2380000,234,0
UCDiQ-LZ8dfc3cmoGBxMDS7Q,Mainstreet Records,© Mainstreet Records,1912010845,3470000,122,0
UCyjBGoqOzQ00iLI2yJbjThg,Skwad,,51008093,60500,50,0
UCTBvmtzH05RUFN5DaevRTXw,MV Records,"MV Records
🎵 Produção Musical
🎥 Produção Audiovisual
💿 Gerenciamento Artístico
💻 Plataformas Digitais",105097797,273000,155,0
UCS8fsyxOeR3-cGcgFNlPEXA,Major RD - Topic,"Contato para shows:  +55 21 97205-8601
Publicidade: rockdangerpubli@gmail.com
Imprensa: chriscampos@noveletras.com.br

INSTAGRAM: 
https://www.instagram.com/major.rd
https://www.instagram.com/rockdanger.rec

TWITTER: 
https://twitter.com/eumajorrd
https://twitter.com/rockdangerrec",47099348,4720,29,0
UCVUL9O_32EKug5EwTlMjctQ,PinguiniVEVO,,284796317,9810,31,0
UCCO4tWwbojSK1oz-p0eZZHQ,Pinguini Tattici Nucleari,Il canale YouTube ufficiale dei Pinguini Tattici Nucleari.,506380953,540000,63,0
UC2FCUwThC0RAzaQoI0TtpLA,Official Saweetie,"Official channel for Saweetie.  CEO. artist. Creative Director. ❄️
https://saweetie.komi.io/
",1382119270,2840000,165,0
UCv91THkkj4WXJdzvTpvX-Rw,YearsAndYearsVEVO,"Years and Years on Vevo - Official Music Videos, Live Performances, Interviews and more...",902573272,1060000,74,0
UCBNeAoPycNhoRuS01B9Kf5g,Hailee Steinfeld - Topic,,184124419,8750,649,0
UCq74IOsZ_e2IWxSyhpQbf5Q,HARDYVEVO,HARDY on Vevo - Official Music Videos,356950076,5590,94,0
UCZkeQWzPCGeH707eRS6K6Hg,Lainey Wilson,"Lainey Wilson's official YouTube Channel.  



",210990150,332000,216,0
UCOzZL8Sd8V8yFGWqOHnVqFA,Men I Trust,"Men I Trust is Jessy, Emma and Dragos.
Website: http://menitrust.tumblr.com/

",243615257,744000,112,0
UC_eQfAQjj6mYj92l3SBmIdg,Harlem Fetty,Welcome to the official YouTube Channel of Fetty Wap.,2339435575,4200000,220,0
UCgO-IPZLs5U6-RYm2xvnOEQ,Fetty Wap 1738,,357720,1870,6,0
UCoFsH5AygItXMh1LrFzqEhg,DynomyteFilms,,12785297,20900,254,0
UCcLyaGaXY0kuXeTdJ8u5p_w,RayvenJusticeVEVO,,33531418,79300,215,0
UCCSFseZ6DfCtVO8giGp7GfA,Koba LaD,"Bienvenue sur la chaine officielle de Koba LaD ! N'hésite pas à t'abonner !

CARTEL : VOLUME 1&2 DISPONIBLE EN PRECOMMANDE ▶️ https://kobalad.lnk.to/CartelVolume1et2
Retrouve Koba sur les réseaux :
INSTAGRAM : http://www.instagram.com/koba_lad (Koba_lad) 
FACEBOOK : http://www.facebook.com/KobaOfficiel (Koba Officiel)
TWITTER : https://twitter.com/koba7binks
SNAPCHAT : CORODELAL

Lâchez vos avis en commentaire et un pouce bleu ! 
Mail pro : kobasevenbinks@gmail.com",1131504938,3170000,39,0
UCuLNQOC5m2_aKf9_rXWmMFA,Naps - Topic,"Naps, le marseillais qui cumule plus d'1 million d'albums vendus, dévoile en 2023 son 10ème album ""En temps réel"" accompagné de featurings évènements : Gazo & Ninho, Gambi, Koba LaD & Maes, Kalif Hardcore et Imen Es.",739023439,2240,447,0
UCv03qfI-q2EUnhhb98XCfOA,TV RAP INTERNATIONAL 2,"Bienvenue sur la chaîne lyrique de notre groupe TV RAP INTERNATIONAL. Vous trouverez sur cette chaîne les paroles françaises des musiques actuelles de toutes les variétés !
Pour toutes informations ou demandes, veuillez nous écrire de préférence sur Instagram !
Son de l'année 2022 : Tiakola ft. Rsko - GASOLINA
Album de l'année 2022 : Tiakola - MÉLO
",112622909,310000,335,0
